Material,Fast,Item,Posting,Document,Entry,MvT,Quantity,uom,Local Value,NGN,Group Value,USD
248168,No,1,12.11.12,12.11.12,12.11.12,912,-1,EA,"-13,452.65",NGN,-105.2,USD
248180,No,1,01.03.12,01.03.12,01.03.12,103,20,EA,0,NGN,0,USD
248180,No,1,15.05.12,15.05.12,15.05.12,105,20,EA,"300,487.65",NGN,"1,911.42",USD
248180,No,1,22.05.12,22.05.12,22.05.12,201,-9,EA,"-135,219.44",NGN,-860.14,USD
248181,No,1,25.09.12,25.09.12,25.09.12,351,-4,EA,"-64,409.92",NGN,-424.91,USD
248186,No,1,21.11.12,21.11.12,21.11.12,351,-3,KIT,"-35,347.98",NGN,-300,USD
248193,No,8,03.02.12,03.02.12,03.02.12,101,9,EA,"481,706.67",NGN,"3,036.85",USD
248193,No,1,06.02.12,06.02.12,06.02.12,201,-8,EA,"-428,183.71",NGN,"-2,699.42",USD
248196,No,1,23.02.12,23.02.12,23.02.12,351,-2,EA,"-43,161.11",NGN,-289.4,USD
248196,No,4,12.07.12,12.07.12,12.07.12,101,20,EA,"1,395,094.34",NGN,"8,859.48",USD
248196,No,7,12.07.12,12.07.12,12.07.12,101,4,EA,"279,019.50",NGN,"1,771.90",USD
248196,No,1,18.12.12,18.12.12,18.12.12,351,-6,EA,"-691,961.92",NGN,"-4,396.00",USD
248198,No,1,10.10.12,10.10.12,10.10.12,261,-1,EA,"-21,580.56",NGN,-144.7,USD
248218,No,1,01.10.12,01.10.12,01.10.12,562,-2,EA,"-49,945.10",NGN,-339.4,USD
248218,No,8,01.10.12,01.10.12,01.10.12,561,2,EA,"49,945.10",NGN,339.4,USD
248229,No,1,01.10.12,01.10.12,01.10.12,562,-2,FT,"-471,892.20",NGN,"-3,120.00",USD
248229,No,9,01.10.12,01.10.12,01.10.12,561,2,FT,"471,892.20",NGN,"3,120.00",USD
248230,No,1,01.10.12,01.10.12,01.10.12,562,-2,EA,"-623,367.50",NGN,"-4,154.80",USD
248230,No,10,01.10.12,01.10.12,01.10.12,561,2,EA,"623,367.50",NGN,"4,154.80",USD
248262,No,1,27.10.12,27.10.12,27.10.12,221,-5,KIT,"-2,945.67",NGN,-25,USD
248272,No,1,27.10.12,27.10.12,27.10.12,221,-8,EA,"-9,426.13",NGN,-80,USD
248385,No,1,03.03.12,03.03.12,03.03.12,261,-1,KIT,"-93,925.45",NGN,-617.5,USD
248385,No,1,29.03.12,29.03.12,29.03.12,292,1,KIT,"93,925.46",NGN,617.5,USD
248394,No,1,05.03.12,05.03.12,05.03.12,261,-1,KIT,"-76,722.26",NGN,-504.4,USD
248394,No,1,26.03.12,26.03.12,26.03.12,292,1,KIT,"76,722.26",NGN,504.4,USD
248394,No,1,30.03.12,30.03.12,30.03.12,261,-1,KIT,"-76,722.26",NGN,-504.4,USD
248394,No,1,12.07.12,12.07.12,12.07.12,925,-2,KIT,0,NGN,0,USD
248394,No,2,12.07.12,12.07.12,12.07.12,925,2,KIT,0,NGN,0,USD
248394,No,3,12.07.12,12.07.12,12.07.12,925,-2,KIT,0,NGN,0,USD
248394,No,4,12.07.12,12.07.12,12.07.12,925,2,KIT,0,NGN,0,USD
248394,No,1,12.07.12,12.07.12,12.07.12,101,2,KIT,"216,526.31",NGN,"1,375.04",USD
248394,No,2,12.07.12,12.07.12,12.07.12,101,2,KIT,"216,526.31",NGN,"1,375.04",USD
248394,No,1,08.10.12,08.10.12,08.10.12,261,-2,KIT,"-383,251.44",NGN,"-2,433.82",USD
248394,No,2,08.10.12,08.10.12,08.10.12,261,-2,KIT,"-383,251.44",NGN,"-2,433.82",USD
248394,No,1,08.10.12,08.10.12,08.10.12,101,2,KIT,0,NGN,0,USD
248394,No,2,08.10.12,08.10.12,08.10.12,101,2,KIT,0,NGN,0,USD
248415,No,1,30.08.12,30.08.12,30.08.12,261,-2,KIT,"-222,099.10",NGN,"-1,460.16",USD
248446,No,1,23.07.12,23.07.12,23.07.12,103,1,EA,0,NGN,0,USD
248446,No,1,15.08.12,15.08.12,15.08.12,105,1,EA,"209,739.66",NGN,"1,332.54",USD
248455,No,1,03.09.12,03.09.12,03.09.12,261,-2,EA,"-104,405.56",NGN,-686.4,USD
248457,No,1,26.03.12,26.03.12,26.03.12,292,1,EA,"18,191.88",NGN,119.6,USD
248495,No,1,01.10.12,01.10.12,01.10.12,562,-3,EA,"-58,867.50",NGN,-501,USD
248495,No,11,01.10.12,01.10.12,01.10.12,561,3,EA,"58,867.50",NGN,501,USD
248496,No,1,12.07.12,12.07.12,12.07.12,101,1,EA,"84,228.65",NGN,534.89,USD
248502,No,4,15.11.12,15.11.12,15.11.12,101,3,EA,"2,498.20",NGN,15.88,USD
248502,No,1,29.11.12,29.11.12,29.11.12,921,3,EA,0,NGN,0,USD
248505,No,3,15.11.12,15.11.12,15.11.12,101,4,EA,"249,090.40",NGN,"1,583.36",USD
248505,No,1,29.11.12,29.11.12,29.11.12,921,4,EA,0,NGN,0,USD
248506,No,5,15.11.12,15.11.12,15.11.12,101,4,EA,"3,997.44",NGN,25.41,USD
248530,No,2,14.12.12,14.12.12,14.12.12,101,8,EA,"1,123.25",NGN,7.14,USD
248530,No,1,14.12.12,14.12.12,14.12.12,101,2,EA,281.6,NGN,1.79,USD
248531,No,1,20.10.12,20.10.12,20.10.12,101,20,EA,"9,647.95",NGN,61.32,USD
248531,No,2,20.10.12,20.10.12,20.10.12,101,20,EA,"9,647.95",NGN,61.32,USD
248534,No,6,12.07.12,12.07.12,12.07.12,101,4,EA,"311,451.83",NGN,"1,977.86",USD
248535,No,1,09.11.12,09.11.12,09.11.12,261,-2,EA,"-117,110.21",NGN,-780.55,USD
248556,No,1,26.04.12,26.04.12,26.04.12,912,-36,EA,"-7,293.32",NGN,-61.92,USD
248557,No,1,26.04.12,26.04.12,26.04.12,912,-6,EA,"-1,356.90",NGN,-11.52,USD
248558,No,1,27.04.12,27.04.12,27.04.12,912,-8,EA,"-1,714.97",NGN,-14.56,USD
248558,No,27,08.05.12,08.05.12,08.05.12,101,20,EA,"37,823.88",NGN,240.6,USD
248559,No,1,02.05.12,02.05.12,02.05.12,912,-20,EA,"-4,617.22",NGN,-39.2,USD
248560,No,1,27.04.12,27.04.12,27.04.12,912,-2,EA,-494.7,NGN,-4.2,USD
248561,No,1,27.04.12,27.04.12,27.04.12,912,-2,EA,-671.38,NGN,-5.7,USD
248562,No,1,30.04.12,30.04.12,30.04.12,912,-4,EA,"-1,418.15",NGN,-12.04,USD
248563,No,1,30.04.12,30.04.12,30.04.12,912,-7,EA,"-2,638.41",NGN,-22.4,USD
248564,No,1,02.05.12,02.05.12,02.05.12,912,-2,EA,-336.87,NGN,-2.86,USD
248570,No,1,23.09.12,23.09.12,23.09.12,261,-1,EA,"-15,901.14",NGN,-135,USD
248581,No,1,06.06.12,06.06.12,06.06.12,103,1,EA,0,NGN,0,USD
248581,No,1,16.07.12,16.07.12,16.07.12,105,1,EA,"17,323.18",NGN,110.01,USD
248581,No,1,21.12.12,21.12.12,21.12.12,261,-1,EA,"-22,086.14",NGN,-140.32,USD
248607,No,1,23.07.12,23.07.12,23.07.12,101,2,EA,"506,732.41",NGN,"3,217.98",USD
248607,No,1,08.08.12,08.08.12,08.08.12,351,-2,EA,"-921,639.87",NGN,"-5,852.83",USD
248608,No,6,23.03.12,23.03.12,23.03.12,101,1,EA,"372,776.31",NGN,"2,367.45",USD
248608,No,1,29.03.12,29.03.12,29.03.12,261,-1,EA,"-372,776.31",NGN,"-2,367.45",USD
261425,No,2,06.12.12,06.12.12,06.12.12,711,-2,EA,"-1,622.08",NGN,-13.7,USD
264081,No,33,12.06.12,12.06.12,12.06.12,101,2,EA,"5,384.64",NGN,34.23,USD
264081,No,1,30.07.12,30.07.12,30.07.12,351,-2,EA,"-5,384.64",NGN,-34.23,USD
264691,No,1,01.10.12,01.10.12,01.10.12,562,-3,EA,"-102,112.20",NGN,-869.04,USD
264691,No,12,01.10.12,01.10.12,01.10.12,561,3,EA,"102,112.20",NGN,869.04,USD
264697,No,1,14.03.12,14.03.12,14.03.12,261,-1,EA,"-22,561.06",NGN,-181.4,USD
264697,No,1,14.03.12,14.03.12,14.03.12,261,-1,EA,"-22,561.06",NGN,-181.4,USD
265761,No,1,27.05.12,27.05.12,27.05.12,261,-1,EA,"-833,294.92",NGN,"-5,553.99",USD
266168,No,6,21.02.12,21.02.12,21.02.12,101,1,EA,"277,776.22",NGN,"1,751.20",USD
266168,No,1,01.03.12,01.03.12,01.03.12,351,-1,EA,"-277,776.22",NGN,"-1,751.20",USD
270320,No,1,14.12.12,14.12.12,14.12.12,351,-20,EA,"-2,775.08",NGN,-17.64,USD
270320,No,1,14.12.12,14.12.12,14.12.12,101,20,EA,"2,775.08",NGN,17.64,USD
273356,No,1,19.09.12,19.09.12,19.09.12,309,-10,EA,"-6,756.25",NGN,-57.5,USD
290034,No,1,27.04.12,27.04.12,27.04.12,101,50,EA,"5,294,355.36",NGN,"33,600.00",USD
290034,No,1,05.08.12,05.08.12,05.08.12,351,-50,EA,"-5,285,532.00",NGN,"-33,600.00",USD
290035,Yes,1,26.11.12,26.11.12,26.11.12,101,10,EA,"1,057,174.27",NGN,"6,720.00",USD
290035,Yes,1,05.12.12,05.12.12,05.12.12,351,-7,EA,"-753,426.59",NGN,"-4,906.64",USD
290035,Yes,1,05.12.12,05.12.12,05.12.12,351,-1,EA,"-107,632.37",NGN,-700.95,USD
290035,Yes,1,05.12.12,05.12.12,05.12.12,351,-1,EA,"-107,632.37",NGN,-700.95,USD
290035,Yes,1,05.12.12,05.12.12,05.12.12,351,-1,EA,"-107,632.37",NGN,-700.95,USD
290077,No,1,17.07.12,17.07.12,17.07.12,261,-2,EA,"-10,816.55",NGN,-68.69,USD
290077,No,2,17.07.12,17.07.12,17.07.12,261,-2,EA,"-10,816.55",NGN,-68.69,USD
290077,No,1,17.07.12,17.07.12,17.07.12,101,4,EA,"21,633.10",NGN,137.38,USD
290251,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-10,047.92",NGN,-66.39,USD
290251,No,13,01.10.12,01.10.12,01.10.12,561,1,EA,"10,047.92",NGN,66.39,USD
290280,No,1,04.05.12,04.05.12,04.05.12,261,-1,SET,"-2,663.73",NGN,-22.67,USD
290280,No,1,06.09.12,06.09.12,06.09.12,925,-2,SET,0,NGN,0,USD
290280,No,2,06.09.12,06.09.12,06.09.12,925,2,SET,0,NGN,0,USD
290280,No,1,06.09.12,06.09.12,06.09.12,101,2,SET,"37,893.38",NGN,240.81,USD
290280,No,1,05.12.12,05.12.12,05.12.12,261,-1,SET,"-32,840.62",NGN,-208.7,USD
290280,No,1,05.12.12,05.12.12,05.12.12,101,2,SET,0,NGN,0,USD
290507,No,1,26.09.12,26.09.12,26.09.12,309,-2,EA,"-45,465.63",NGN,-386.2,USD
290524,No,2,26.09.12,26.09.12,26.09.12,309,2,EA,"45,465.63",NGN,386.2,USD
290600,No,2,25.10.12,25.10.12,25.10.12,101,1,EA,"1,181,903.58",NGN,"7,511.83",USD
290602,No,1,25.10.12,25.10.12,25.10.12,101,1,EA,"148,672.49",NGN,944.92,USD
290603,No,3,25.10.12,25.10.12,25.10.12,101,1,EA,"46,566.96",NGN,295.97,USD
290741,No,1,18.02.12,18.02.12,18.02.12,201,-1,EA,"-33,033.60",NGN,-279,USD
290741,No,1,21.09.12,21.09.12,21.09.12,101,1,EA,"15,775.14",NGN,100.25,USD
290784,No,1,23.07.12,23.07.12,23.07.12,101,9,EA,"82,693.32",NGN,525.14,USD
290784,No,1,28.07.12,28.07.12,28.07.12,351,-2,EA,"-18,376.29",NGN,-116.7,USD
290784,No,1,28.07.12,28.07.12,28.07.12,351,-7,EA,"-64,317.03",NGN,-408.44,USD
290792,No,2,01.11.12,01.11.12,01.11.12,101,30,EA,"896,996.64",NGN,"5,701.82",USD
290792,No,1,20.11.12,20.11.12,20.11.12,351,-30,EA,"-896,996.64",NGN,"-5,701.82",USD
290793,No,1,01.03.12,01.03.12,01.03.12,351,-2,EA,"-16,339.20",NGN,-138,USD
290793,No,4,01.11.12,01.11.12,01.11.12,101,39,EA,"1,166,094.69",NGN,"7,412.36",USD
290793,No,1,20.11.12,20.11.12,20.11.12,351,-37,EA,"-1,106,294.96",NGN,"-7,032.24",USD
290813,No,1,07.11.12,07.11.12,07.11.12,261,-11,EA,"-425,561.73",NGN,"-2,891.90",USD
290813,No,1,26.11.12,26.11.12,26.11.12,292,11,EA,"425,561.73",NGN,"2,891.90",USD
290813,No,1,12.12.12,12.12.12,12.12.12,261,-11,EA,"-425,561.73",NGN,"-2,891.90",USD
290813,No,1,22.12.12,22.12.12,22.12.12,101,20,EA,"546,988.58",NGN,"3,476.97",USD
290814,No,1,22.10.12,22.10.12,22.10.12,261,-2,EA,"-73,675.62",NGN,-500.66,USD
290817,No,1,01.10.12,01.10.12,01.10.12,562,-4,EA,"-4,560.77",NGN,-38.52,USD
290817,No,14,01.10.12,01.10.12,01.10.12,561,4,EA,"4,560.76",NGN,38.52,USD
290820,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-41,155.84",NGN,-347.6,USD
290820,No,15,01.10.12,01.10.12,01.10.12,561,1,EA,"41,155.84",NGN,347.6,USD
290910,No,3,18.01.12,18.01.12,18.01.12,101,15,EA,"18,097.83",NGN,114.35,USD
290933,No,1,01.10.12,01.10.12,01.10.12,562,-4,EA,"-9,945.60",NGN,-84,USD
290933,No,16,01.10.12,01.10.12,01.10.12,561,4,EA,"9,945.60",NGN,84,USD
291008,No,10,28.05.12,28.05.12,28.05.12,711,-1,EA,"-10,182.40",NGN,-86,USD
291033,No,1,17.01.12,17.01.12,17.01.12,261,-1,EA,"-285,141.54",NGN,"-2,408.29",USD
291050,No,1,20.07.12,13.08.10,20.07.12,291,-1,EA,"-137,960.86",NGN,"-1,165.21",USD
291060,No,2,23.05.12,23.05.12,23.05.12,309,2,EA,"154,752.49",NGN,"1,208.06",USD
291062,No,1,12.06.12,12.06.12,12.06.12,101,6,FT,"1,942.75",NGN,12.35,USD
291086,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-3,611.20",NGN,-30.5,USD
291086,No,17,01.10.12,01.10.12,01.10.12,561,1,EA,"3,611.20",NGN,30.5,USD
291087,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-1,065.60",NGN,-9,USD
291087,No,18,01.10.12,01.10.12,01.10.12,561,1,EA,"1,065.60",NGN,9,USD
291088,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-60,172.64",NGN,-396.36,USD
291088,No,19,01.10.12,01.10.12,01.10.12,561,1,EA,"60,172.64",NGN,396.36,USD
291127,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-194,513.75",NGN,"-1,525.00",USD
291127,No,20,01.10.12,01.10.12,01.10.12,561,1,EA,"194,513.75",NGN,"1,525.00",USD
291149,No,1,31.01.12,31.01.12,31.01.12,101,1,KIT,"41,372.58",NGN,261.41,USD
291152,No,2,04.10.12,04.10.12,04.10.12,309,3,KIT,"220,215.39",NGN,"1,470.28",USD
291152,No,2,23.11.12,23.11.12,23.11.12,309,4,KIT,"282,535.78",NGN,"1,908.95",USD
291156,No,2,04.10.12,04.10.12,04.10.12,309,2,EA,"19,231.75",NGN,153.18,USD
291164,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-23,703.84",NGN,-188.8,USD
291164,No,1,01.10.12,01.10.12,01.10.12,561,1,EA,"23,703.84",NGN,188.8,USD
291213,No,1,01.10.12,01.10.12,01.10.12,562,-2,EA,"-1,610.24",NGN,-13.6,USD
291213,No,2,01.10.12,01.10.12,01.10.12,561,2,EA,"1,610.24",NGN,13.6,USD
291217,No,1,01.10.12,01.10.12,01.10.12,562,-3,EA,"-3,355.65",NGN,-22.5,USD
291217,No,3,01.10.12,01.10.12,01.10.12,561,3,EA,"3,355.65",NGN,22.5,USD
291262,No,1,18.04.12,18.04.12,18.04.12,101,1,EA,"166,838.37",NGN,"1,058.82",USD
291262,No,1,21.10.12,21.10.12,21.10.12,351,-1,EA,"-166,453.38",NGN,"-1,058.82",USD
291268,No,1,10.09.12,10.09.12,10.09.12,101,7,EA,"598,322.32",NGN,"3,802.30",USD
291268,No,1,27.09.12,27.09.12,27.09.12,351,-6,EA,"-512,847.70",NGN,"-3,259.11",USD
291269,No,2,18.04.12,18.04.12,18.04.12,101,1,EA,"126,968.41",NGN,805.79,USD
291269,No,1,21.10.12,21.10.12,21.10.12,351,-1,EA,"-126,675.42",NGN,-805.79,USD
291345,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-29,600.00",NGN,-250,USD
291345,No,4,01.10.12,01.10.12,01.10.12,561,1,EA,"29,600.00",NGN,250,USD
291459,No,1,27.08.12,27.08.12,27.08.12,351,-1,EA,"-2,056.96",NGN,-17.47,USD
291502,No,1,21.09.12,21.09.12,21.09.12,351,-1,EA,"-67,636.00",NGN,-446.47,USD
291502,No,1,29.11.12,29.11.12,29.11.12,101,10,EA,"702,377.46",NGN,"4,464.71",USD
291502,No,1,05.12.12,05.12.12,05.12.12,351,-9,EA,"-632,139.71",NGN,"-4,018.24",USD
291506,No,1,01.10.12,01.10.12,01.10.12,562,-58,EA,"-2,012,532.31",NGN,"-13,310.93",USD
291506,No,5,01.10.12,01.10.12,01.10.12,561,58,EA,"2,012,532.14",NGN,"13,311.00",USD
291536,No,1,27.04.12,27.04.12,27.04.12,101,2,SET,"365,565.78",NGN,"2,320.02",USD
291536,No,1,05.07.12,05.07.12,05.07.12,261,-2,SET,"-364,722.22",NGN,"-2,320.02",USD
291537,No,1,28.02.12,28.02.12,28.02.12,101,1,SET,"118,946.34",NGN,749.88,USD
291537,No,1,04.03.12,04.03.12,04.03.12,351,-1,SET,"-118,946.34",NGN,-749.88,USD
291539,No,1,28.02.12,28.02.12,28.02.12,101,2,SET,"704,449.50",NGN,"4,441.10",USD
291539,No,1,13.03.12,13.03.12,13.03.12,261,-1,SET,"-352,224.75",NGN,"-2,220.55",USD
291539,No,1,13.03.12,13.03.12,13.03.12,351,-1,SET,"-352,224.75",NGN,"-2,220.55",USD
291542,No,1,28.02.12,28.02.12,28.02.12,103,1,SET,0,NGN,0,USD
291542,No,1,21.03.12,21.03.12,21.03.12,261,-1,SET,"-344,808.44",NGN,"-2,189.83",USD
291542,No,1,21.03.12,21.03.12,21.03.12,105,1,SET,"344,808.44",NGN,"2,189.83",USD
291615,No,2,30.05.12,30.05.12,30.05.12,309,1,EA,"114,134.25",NGN,760.71,USD
291681,No,4,23.03.12,23.03.12,23.03.12,101,2,EA,"75,463.80",NGN,479.26,USD
291763,No,1,22.10.12,22.10.12,22.10.12,101,2,KIT,"642,493.63",NGN,"4,083.53",USD
291763,No,1,29.10.12,29.10.12,29.10.12,351,-2,KIT,"-1,566,002.01",NGN,"-9,953.12",USD
291802,No,1,21.11.12,21.11.12,21.11.12,921,2,EA,0,NGN,0,USD
291805,No,1,30.11.12,30.11.12,30.11.12,912,-1,EA,"-394,521.92",NGN,"-3,341.99",USD
291812,No,1,26.01.12,26.01.12,26.01.12,921,1,EA,0,NGN,0,USD
291813,No,1,26.01.12,26.01.12,26.01.12,921,1,EA,0,NGN,0,USD
291818,No,1,06.11.12,06.11.12,06.11.12,101,1,EA,"78,949.84",NGN,501.85,USD
291833,No,1,21.06.12,21.06.12,21.06.12,101,1,EA,"4,396,854.74",NGN,"27,950.70",USD
291833,No,1,27.06.12,27.06.12,27.06.12,261,-1,EA,"-4,396,854.74",NGN,"-27,950.70",USD
291834,No,1,19.07.12,19.07.12,19.07.12,261,-3,EA,"-6,591.45",NGN,-55.83,USD
291835,No,1,07.08.12,07.08.12,07.08.12,261,-1,EA,"-25,078.03",NGN,-213.43,USD
291838,No,1,13.03.12,13.03.12,13.03.12,261,-1,EA,"-1,505,498.22",NGN,"-11,766.30",USD
291846,No,1,24.04.12,24.04.12,24.04.12,261,-1,EA,"-1,590,959.44",NGN,"-10,709.15",USD
291847,No,1,19.07.12,19.07.12,19.07.12,261,-1,EA,"-2,203.42",NGN,-18.61,USD
291874,No,1,26.01.12,26.01.12,26.01.12,921,2,EA,0,NGN,0,USD
291875,No,1,26.01.12,26.01.12,26.01.12,921,2,EA,0,NGN,0,USD
291878,No,1,17.04.12,17.04.12,17.04.12,261,-2,EA,"-327,103.56",NGN,"-2,137.44",USD
291878,No,1,07.06.12,07.06.12,07.06.12,101,4,EA,"628,257.84",NGN,"3,993.82",USD
291878,No,1,21.06.12,21.06.12,21.06.12,261,-2,EA,"-314,128.92",NGN,"-1,996.91",USD
291890,No,1,26.01.12,26.01.12,26.01.12,921,1,EA,0,NGN,0,USD
291894,No,1,17.04.12,17.04.12,17.04.12,261,-2,EA,"-94,248.77",NGN,-796.02,USD
291896,No,1,27.01.12,27.01.12,27.01.12,921,1,EA,0,NGN,0,USD
291897,No,1,26.01.12,26.01.12,26.01.12,921,1,EA,0,NGN,0,USD
291897,No,1,13.03.12,13.03.12,13.03.12,261,-1,EA,0,NGN,0,USD
291897,No,1,13.03.12,13.03.12,13.03.12,261,-3,EA,"-635,690.78",NGN,"-5,369.01",USD
291897,No,1,21.06.12,21.06.12,21.06.12,101,3,EA,"1,791,518.49",NGN,"11,388.64",USD
291897,No,1,01.12.12,01.12.12,01.12.12,261,-1,EA,"-630,100.78",NGN,"-4,001.52",USD
291900,No,1,07.07.12,07.07.12,07.07.12,261,-2,EA,"-128,729.04",NGN,-849.64,USD
291900,No,1,06.11.12,06.11.12,06.11.12,101,2,EA,"176,109.19",NGN,"1,119.45",USD
291903,No,1,26.01.12,26.01.12,26.01.12,921,12,EA,0,NGN,0,USD
291903,No,1,01.10.12,01.10.12,01.10.12,562,-12,EA,0,NGN,0,USD
291903,No,6,01.10.12,01.10.12,01.10.12,561,12,EA,0,NGN,0,USD
291903,No,1,17.10.12,17.10.12,17.10.12,561,12,EA,0,NGN,0,USD
291903,No,1,17.10.12,17.10.12,17.10.12,562,-12,EA,0,NGN,0,USD
291915,No,1,09.05.12,09.05.12,09.05.12,101,1,EA,"4,712,030.60",NGN,"29,973.51",USD
291957,No,1,15.03.12,15.03.12,15.03.12,101,2,EA,"2,659,249.47",NGN,"16,888.52",USD
291957,No,2,22.05.12,22.05.12,22.05.12,309,12,EA,"8,623,692.00",NGN,"67,320.00",USD
292006,No,8,14.04.12,14.04.12,14.04.12,101,2,EA,141.81,NGN,0.9,USD
292033,No,1,21.10.12,21.10.12,21.10.12,351,-1,EA,"-14,964.58",NGN,-126.39,USD
292061,No,1,01.10.12,01.10.12,01.10.12,562,-12,EA,"-146,772.12",NGN,"-1,147.08",USD
292061,No,7,01.10.12,01.10.12,01.10.12,561,12,EA,"146,772.12",NGN,"1,147.08",USD
292074,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-20,395.25",NGN,-173.14,USD
292074,No,8,01.10.12,01.10.12,01.10.12,561,1,EA,"20,395.25",NGN,173.14,USD
292094,No,3,16.05.12,16.05.12,16.05.12,712,5,KIT,"98,673.35",NGN,656.65,USD
292094,No,1,01.06.12,01.06.12,01.06.12,351,-2,KIT,"-39,469.34",NGN,-262.66,USD
292094,No,1,18.08.12,18.08.12,18.08.12,351,-2,KIT,"-39,469.34",NGN,-262.66,USD
292094,No,1,29.08.12,29.08.12,29.08.12,351,-2,KIT,"-39,469.34",NGN,-262.66,USD
292094,No,1,03.12.12,03.12.12,03.12.12,351,-1,KIT,"-19,734.67",NGN,-131.33,USD
292113,No,1,21.03.12,21.03.12,21.03.12,921,1,EA,0,NGN,0,USD
292134,No,1,21.03.12,21.03.12,21.03.12,921,3,EA,0,NGN,0,USD
292139,No,1,30.07.12,30.07.12,30.07.12,921,1,EA,0,NGN,0,USD
292139,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,0,NGN,0,USD
292139,No,1,01.10.12,01.10.12,01.10.12,562,-5,EA,"-80,968.45",NGN,-632.8,USD
292139,No,1,01.10.12,01.10.12,01.10.12,562,-25,EA,"-404,842.25",NGN,"-3,164.00",USD
292139,No,9,01.10.12,01.10.12,01.10.12,561,1,EA,0,NGN,0,USD
292139,No,10,01.10.12,01.10.12,01.10.12,561,5,EA,"80,968.45",NGN,632.8,USD
292139,No,11,01.10.12,01.10.12,01.10.12,561,25,EA,"404,842.25",NGN,"3,164.00",USD
292139,No,1,20.11.12,20.11.12,20.11.12,351,-1,EA,0,NGN,0,USD
292140,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-296,201.85",NGN,"-2,314.98",USD
292140,No,12,01.10.12,01.10.12,01.10.12,561,1,EA,"296,201.85",NGN,"2,314.98",USD
292140,No,1,20.11.12,20.11.12,20.11.12,351,-1,EA,"-296,201.85",NGN,"-2,314.98",USD
292142,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-102,474.84",NGN,-800.9,USD
292142,No,13,01.10.12,01.10.12,01.10.12,561,1,EA,"102,474.84",NGN,800.9,USD
292142,No,1,20.11.12,20.11.12,20.11.12,351,-1,EA,"-102,474.84",NGN,-800.9,USD
292144,No,1,03.12.12,03.12.12,03.12.12,351,-1,EA,"-67,474.78",NGN,-527.35,USD
292146,No,1,03.12.12,03.12.12,03.12.12,351,-1,EA,-102.76,NGN,-0.8,USD
292164,No,1,01.10.12,01.10.12,01.10.12,562,-6,EA,"-3,161,241.88",NGN,"-21,460.01",USD
292164,No,14,01.10.12,01.10.12,01.10.12,561,6,EA,"3,161,241.90",NGN,"21,460.02",USD
292170,No,1,30.07.12,30.07.12,30.07.12,921,10,EA,0,NGN,0,USD
292334,No,1,26.08.12,26.08.12,26.08.12,261,-1,KIT,"-90,363.13",NGN,-594.08,USD
292341,No,1,27.11.12,27.11.12,27.11.12,261,-1,KIT,"-18,899.17",NGN,-124.25,USD
292343,No,1,08.06.12,08.06.12,08.06.12,261,-1,KIT,"-16,449.12",NGN,-108.14,USD
292343,No,1,12.07.12,12.07.12,12.07.12,101,1,KIT,"21,653.58",NGN,137.51,USD
292343,No,1,03.12.12,03.12.12,03.12.12,261,-1,KIT,"-29,121.25",NGN,-187.43,USD
292344,No,1,08.06.12,08.06.12,08.06.12,261,-1,KIT,"-168,001.84",NGN,"-1,104.51",USD
292345,No,1,08.06.12,08.06.12,08.06.12,261,-1,KIT,"-416,341.50",NGN,"-2,737.18",USD
292345,No,1,30.06.12,30.06.12,30.06.12,261,-1,KIT,"-416,341.50",NGN,"-2,737.18",USD
292356,No,15,21.11.12,21.11.12,21.11.12,101,2,EA,"73,807.13",NGN,469.16,USD
292357,No,16,21.11.12,21.11.12,21.11.12,101,2,EA,"2,485.62",NGN,15.8,USD
292358,No,2,04.10.12,04.10.12,04.10.12,309,2,KIT,"1,485.00",NGN,10,USD
292361,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-2,937.50",NGN,-25,USD
292361,No,15,01.10.12,01.10.12,01.10.12,561,1,EA,"2,937.50",NGN,25,USD
292365,No,1,26.06.12,26.06.12,26.06.12,101,2,EA,"172,750.38",NGN,"1,098.17",USD
292365,No,1,26.06.12,26.06.12,26.06.12,101,5,EA,"431,878.30",NGN,"2,745.44",USD
292365,No,1,02.07.12,02.07.12,02.07.12,261,-2,EA,"-172,751.05",NGN,"-1,098.17",USD
292365,No,1,07.07.12,07.07.12,07.07.12,351,-5,EA,"-431,877.63",NGN,"-2,745.44",USD
292403,No,1,06.12.12,06.12.12,06.12.12,201,-1,EA,"-521,730.58",NGN,"-3,430.05",USD
292413,No,1,02.03.12,02.03.12,02.03.12,261,-1,EA,"-363,394.20",NGN,"-3,086.79",USD
292423,No,1,14.09.12,14.09.12,14.09.12,925,-2,KIT,0,NGN,0,USD
